B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
TSLP-IL12RB1	0.000310382514536516	0.000219744590058256	0.000313449169536396	0.000264026319514454	0.000215329024786364	0.000265810342124734	0.000237123732245267	0.000907193669836164	0.000695684043880924	0.000708584269125245	0.00079129926755604	0.000641091108622678	0.000679062827377426	0.000474726890139933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000670496645064687	0.000461956899254155	0.000572267458529523	0.000587744781007649	0.000442028485467092	0.000531595247645014	0.000394199079750169	0	0	0	0	0	0	0	0.000870467510958551	0.000628630801047536	0.000808170814732121	0.00076080603458292	0.000601843642384181	0.000717532469327043	0.000584319372116529
PDGFC-MET	7.45275612101864e-06	0	4.17159692167761e-06	0	1.69100197814331e-05	0	0	0.00047393530847558	0	0.00020517578920382	0	0.00109536960837213	0	0	2.51453224756636e-05	0	1.25437181747173e-05	0	5.59864872573896e-05	0	0	0	0	0	0	0	0	0	0.000423518354333149	0	0.000200350407551533	0	0.000913161860016033	0	0	0	0	0	0	0	0	0	7.16325974964082e-05	0	3.68618262873926e-05	0	0.000161980856071549	0	0
CCL3L3-CX3CR1	0.00026765242338816	0.000254062445194026	0.000210488662984275	0.000173167010687089	0.000258040370979431	0.00021680090715658	0.000235187527458703	0.000575628609410354	0.000591837870176154	0.000350123708119055	0.000381880188952322	0.000565292553445217	0.000407537526165812	0.000346458741537373	0.00105359853411085	0.00100996408079765	0.000738441910500044	0.000681199058595286	0.000996759628580314	0.00078670711794736	0.000800168551838868	0.000121240912298075	0.000108294947672049	9.46253656670813e-05	7.79113547982842e-05	0.000109089068083856	9.41185050627341e-05	0.000109342467226562	0.000472355954927477	0.000436337553510989	0.000313949278813529	0.00031492386481973	0.000432747128072442	0.00035421680658554	0.000319413835217821	0.000519918012028059	0.000485250249645972	0.000385234539590806	0.000345730149456046	0.000485581581909473	0.000408837282485223	0.000416490334651763	0.000548062584767567	0.000530666403875798	0.000396249205412451	0.000364330510610242	0.000526589768765938	0.000427301516846576	0.000423148888835211
CXCL10-CXCR5	0.00023862542988409	0.000219345440073287	0.000184781934379209	0.000152794025833092	0.000214084264757609	0.000190731373014365	0	0.0010967090865882	0.00109192903695801	0.00065683433417838	0.000720065278662543	0.0010022449620293	0.000766182400927036	0	7.62552763630711e-05	7.07853303227831e-05	5.26255120692266e-05	4.8793778552988e-05	6.71331039423615e-05	5.61853793499122e-05	0	2.87417227499056e-05	2.48607593040748e-05	2.20880016841294e-05	1.82793196138893e-05	2.40655825009199e-05	2.2016795915356e-05	0	0.000807890611518198	0.000722683853480213	0.000528722645648885	0.000533070204957953	0.000688761569589744	0.000597816401473565	0	4.46653990475823e-05	4.03686954892955e-05	3.25871837353097e-05	2.93947167069674e-05	3.88195151580635e-05	3.46579079663289e-05	0	0.000113454332500167	0.000106378807349983	8.0768978555107e-05	7.46418067048804e-05	0.000101441320406609	8.72852501968201e-05	0
IL15-IL15RA	0.000398784508058877	0.000265453273568085	0.000267223758952054	0.000239701938047082	0.000251573265386178	0.000244670226250691	0.000105479958757087	0.000631900713707419	0.000455606319643702	0.000327496946588406	0.000389468995794851	0.000406059308217539	0.00033886523039838	0.000114484466596851	0.000317977687059775	0.000213750889158334	0.000189896555059355	0.000191000636386356	0.00019684376293327	0.000179840498523621	7.26928227569625e-05	0.000391998805338459	0.000245541133778495	0.000260688803823323	0.000234032186987698	0.000230795060748815	0.000230496055750231	0.000106417483154906	0.000935632458030952	0.00060609261202493	0.000529876470886432	0.000579536433949985	0.000560892728443481	0.000531444574821627	0.00019044877101148	0.000356684847860468	0.000233451182469825	0.000225192683622021	0.000220356739687326	0.000217982552447877	0.000212448280369518	8.60088797303679e-05	0.000469810229209847	0.000319002745426372	0.000289427623694275	0.000290153052074283	0.000295375494294076	0.000277446773247412	0.000109187792312404
IL3-IL27RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559203835232936	0.00587409412418845	0.00486031895890701	0.00571473151586956	0.00631934874152534	0.00489481006217116	0.00362527269652598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA4-FGFR3	0.000123695859380802	0.000666104631242156	0	0	0.000457898164833415	0	0	7.9323273741773e-05	0.000462678168011918	0	0	0.00029910852179807	0	0	0.000142157054496306	0.000773067088044924	0	0	0.000516393730927009	0	0	0.00023760071131315	0.00120399514025022	0	0	0.000820875012013808	0	0	0.000132270317598546	0.000693160156546932	0	0	0.000465290793019345	0	0	0.000120331386785165	0.000637129660343873	0	0	0.00043152258146847	0	0	0.000128363874153819	0.00070510249663454	0	0	0.00047356799227729	0	0
IL6-EPOR	0.00113595536396246	0.000759867898619242	0.000756010601315166	0.000674847957305645	0.000772020337444991	0.000707661194701926	0.000375618552409333	0.000871997301478432	0.000631805000310843	0.000448852221464327	0.000531190855506538	0.000603666438817261	0.000474804224766414	0.000197499934228477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564773058074717	0.000367650114734089	0.000317667770677762	0.000345748925998534	0.000364745352900479	0.000325722634712956	0.000143714623392698	0	0	0	0	0	0	0	0.000551379041412289	0.000376226368400368	0.000337363111193919	0.000336562971128303	0.000373459501500574	0.000330619704552841	0.000160197585386791
LIF-EGFR	0	0	0	0	0.000765775175995559	0	0.000306439724412879	0	0	0	0	0.000292148846189311	0	7.86139439856339e-05	0	0	0	0	0.000401157209367129	0	0.00014139133375216	0	0	0	0	0.000962348823670504	0	0.000423503796374335	0	0	0	0	0.000599883958838657	0	0.000194403432341487	0	0	0	0	0.00111557919618774	0	0.000420107349234181	0	0	0	0	0.00151399971449876	0	0.000534150613748746
CCL19-CCR6	0.000457474352923045	0	0.000359388546103645	0.000297709142759326	0.000416559443204004	0.000373465059522397	0.000210752123306824	0.000901522958224595	0	0.000547767032178097	0.000601579446328855	0.000836183203870611	0.00064327301739306	0.000284477579842347	0	0	0	0	0	0	0	6.27949948573397e-05	0	4.89579647261535e-05	4.05889699935332e-05	5.33643004037721e-05	4.91297058408276e-05	2.9691135270104e-05	0.00107161916647649	0	0.000711492814227221	0.000718634546562769	0.000927254665395747	0.000809904013295304	0.000379915403361009	8.26447616515604e-05	0	6.11710080333469e-05	5.52775979341957e-05	7.29014940203429e-05	6.54974317294874e-05	3.47094311641531e-05	8.56415370260026e-05	0	6.1853268447486e-05	5.72639473289161e-05	7.77177949906602e-05	6.72948830661995e-05	3.46664686673759e-05
WNT6-FZD9,LRP6	0.00180953114100552	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146199113577573	0	0	0	0	0	0	0.0014857017485015	0	0	0	0	0	0	0.000753442164857417	0	0	0	0	0	0	0.00670190804440654	0	0	0	0	0	0	0.000790038550378063	0	0	0	0	0	0
IL22-IL5RA	0.00237958108853164	0.00147323486168113	0.00159024306558503	0.00144405227582626	0	0.00147322804764774	0.000596988932614807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285610121302128	0.00166392895259874	0.00189425063270259	0.00172152597919155	0	0.00169464593041041	0.000735420839094476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780831060324308	0.000493117828290728	0.000479734335113185	0.000486867623407326	0	0.000465308423935367	0.000172124541167462
CXCL3-CCR5	4.35009099941346e-05	4.07231126895276e-05	5.54413451071528e-05	3.51601958559683e-05	3.96450187776958e-05	4.33186522129065e-05	1.9699381295677e-05	0.00123236195649467	0.00124960281180507	0.00121477352581586	0.00102136742975388	0.00114404467768381	0.0010726306331494	0.000382259751990127	3.42085003626254e-05	3.2339860116902e-05	3.88555537202263e-05	2.76306995756724e-05	3.05930746200268e-05	3.14020959632739e-05	1.33891033810856e-05	5.61054765973411e-05	4.94239653474671e-05	7.09645605869378e-05	4.50418043884238e-05	4.77211718982016e-05	5.35448565409482e-05	2.60769063515327e-05	0.000607818574943911	0.000553733114193348	0.00065469941042873	0.000506254747915255	0.000526395994231756	0.000560351340485074	0.000211821205084281	3.60023464946987e-05	3.31386675243573e-05	4.32313750532524e-05	2.99083298295704e-05	3.17857130011116e-05	3.48043169924605e-05	1.48631893037191e-05	0.000125339314348024	0.000119688406255281	0.000146859975450476	0.000104090636938425	0.000113842227567426	0.000120137412281073	4.98725417653934e-05
CXCL8-CCR3	7.29187470716898e-05	6.80696121292657e-05	5.72984253427122e-05	4.71558321353097e-05	6.64319531315258e-05	0	0	0.0011855923992634	0.00119878298820177	0.000720544014225094	0.000786180739116471	0.00110024054704586	0	0	4.83599133577124e-05	4.55891053242169e-05	3.38666822669209e-05	3.12526343444092e-05	4.3233673818323e-05	0	0	7.1765428013576e-05	6.3040415078508e-05	5.59654002624318e-05	4.60966192651802e-05	6.10195023104759e-05	0	0	0.000898267958639069	0.000816025801255132	0.000596543287438595	0.000598610487913044	0.000777664105587368	0	0	4.69227321809582e-05	4.30684240625958e-05	3.47391834967796e-05	3.11880281634498e-05	4.14125506292132e-05	0	0	0.000240109402978386	0.000228636409544863	0.000173457617657648	0.000159542646182753	0.000218008173229486	0	0
IL23A-IL6ST	0.000921052632635881	0.000893442950206769	0.000899202679512866	0.000987294192267485	0.00104756837881257	0.000822669071739682	0.000228458201720074	0.000103885232643423	0.000109150890068929	7.84419858686696e-05	0.000114184388064761	0.000120355562029249	8.11016813350722e-05	1.76498967357302e-05	0.000462430987954332	0.000452992262639886	0.000402349738117684	0.000495352049629585	0.000516111653749019	0.000380746270218642	9.9136241399623e-05	0.00203136240720808	0.00185421246225533	0.00196816453017812	0.00216275400945301	0.00215625888462033	0.00173885769977339	0.000517137800461577	8.80544445558862e-05	8.31223023250652e-05	7.26535753889957e-05	9.7264781095063e-05	9.51694449020338e-05	7.28118150748241e-05	1.68079524132544e-05	0.00174399880261398	0.00166337500423283	0.00160417650773674	0.00192139531317578	0.00192156455593721	0.0015122117870055	0.000394362349808746	0.000135249299176016	0.0001338257071365	0.000121391670453577	0.000148959623279912	0.000153305854577857	0.00011627600722642	2.94765921836578e-05
CCL14-CXCR3	0.000491169561250268	0.000278760772039294	0.00079184377873482	0.000729584884804399	0.000318760847540254	0.000586402853484372	0.000223981942734426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181736453461471	0.00100375140508855	0.00247618266048164	0.00278181746499688	0.00112078909971375	0.00200870671853844	0.000637771096291284	0	0	0	0	0	0	0	0.0005072933319465	0.000293684829269338	0.000751878970498893	0.000774238823270381	0.000328109244190309	0.000582959184059977	0.000203264089956223
IFNL1-IL2RG	0.000701753935878244	0.000203314256601207	0.00168497586520696	0.00108573857505925	0.00037292096316922	0.00127145130994494	0.00183740596419302	8.34766809038306e-05	2.61962565704726e-05	0.000155022815228806	0.000132433044106277	4.51867939889521e-05	0.000132195103231676	0.000149710232173121	0.0010107837715571	0.000295734991455663	0.0021629712060286	0.00156280061308629	0.00052709513153605	0.00168818930178257	0.00228739801476915	0.000270210505105283	7.36673269460765e-05	0.000643890329302331	0.000415240993034466	0.000134013863546518	0.000469194611091805	0.000726137826711613	0.000303118584326199	8.54632577459403e-05	0.000615111656183015	0.000483275938263858	0.000153070967062099	0.000508437171312129	0.000610764872021968	0.00136796984966722	0.000389691660406653	0.00309469731811043	0.00217533099075869	0.000704237796923577	0.00240611907677688	0.00326530495777852	0.0020774499761492	0.000613953806251577	0.00458585293091755	0.00330249671155712	0.00110024220341194	0.00362292894299031	0.00477937143311504
IFNL1-IL5RA	0.000712161429111494	0.000440909977629349	0.000475928212608426	0.000432176208417726	0	0.000440907938324287	0.000178666948339656	8.47146974609498e-05	5.68095474048089e-05	4.37868178938632e-05	5.27147254282137e-05	0	4.58419995846861e-05	1.45576268058653e-05	0.00102577438967111	0.000641334801831885	0.00061093991983217	0.000622069860085492	0	0.000585422389931948	0.000222423585697069	0.000274217912630425	0.000159755936542699	0.000181869414196665	0.000165285900373811	0	0.000162705112678135	7.0608690785182e-05	0.000307614041286193	0.000185336747608432	0.000173740762183459	0.00019236708303101	0	0.000176313464162754	5.93899758484524e-05	0.00138825778283839	0.000845090472967951	0.000874109708978814	0.000865886430891857	0	0.000834382719343277	0.000317513975449006	0.00210825998727102	0.00133142831941589	0.00129529261146338	0.0013145526371621	0	0.00125634235338388	0.000464739815575504
CTF1-EGFR	0	0	0	0	0.000187598946087538	0	7.50713409643682e-05	0	0	0	0	0.00110459076720818	0	0.000297232858637006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140896333118929	0	0.000456600486795418	0	0	0	0	0	0	0	0	0	0	0	0.00038948060366403	0	0.000137411719102767
GH1-IL6ST	0.0016529867426099	0.00161478500190133	0.00162835973483729	0.00180751014117775	0.00189107166206051	0.00149002156031847	0.000411153159578198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374832969580396	0.00344566321661599	0.00366454124077506	0.00407105281342378	0.00400213706562582	0.00323814935002901	0.000956904533884906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL18-XCR1	0.000128969658762398	0.000120388159719678	0.000101318759411926	8.33737976331886e-05	0.000121629702641589	0	0	0.00141490570235066	0.00143058876036667	0.000859708911799063	0.000937908146304706	0.00135923330461696	0	0	0.000270941421511971	0.00025540718304326	0.000189697395301413	0.000175033968476207	0.000250741548433657	0	0	9.89494210007831e-05	8.69158914443739e-05	7.7146533383529e-05	6.35349761271979e-05	8.7092530633332e-05	0	0	0.000225387212769969	0.000204743159941224	0.000149645668619801	0.000150145909068288	0.000201989916219632	0	0	0.000216029934831385	0.000198276740162826	0.000159900224260212	0.000143537169624819	0.000197368069602449	0	0	0.000777242080433125	0.000740073197332436	0.000561357253238971	0.000516261509028458	0.000730523488589937	0	0
PDGFA-FLT3	7.45632659261235e-05	0.000447844309617886	2.66772584768852e-05	4.98238189514152e-05	0.000855179252598848	3.20744934005785e-05	1.66538787478602e-05	1.86812896630415e-05	0.000121534640127071	5.16945486786714e-06	1.27999927321008e-05	0.000218249624115497	7.02387957447742e-06	2.85800758467356e-06	0.00016023742381037	0.000971913398734793	5.10932911586326e-05	0.000106999302341071	0.00180341215313701	6.35399464166374e-05	3.09326868413458e-05	0.000335715751361525	0.00189742038868098	0.000119203453678847	0.000222813442990929	0.00359351540102467	0.000138402046331764	7.6958884055555e-05	8.14958459703065e-05	0.000476344893989518	2.46424742958125e-05	5.61163946248272e-05	0.000888210755845635	3.24548950603364e-05	1.40077109239853e-05	0.000179216298930929	0.00105837909454954	6.04124716437753e-05	0.00012308298080584	0.0019912262214177	7.48407450194769e-05	3.64917707612368e-05	1.25894593197909e-05	7.71314263130748e-05	4.1409889685063e-06	8.64351872689954e-06	0.000143901425863798	5.21262313331658e-06	2.47068568394959e-06
FGF23-EPHA2	0.000308758540167566	0.00166274404860587	0	0	0.00114790608873996	0	7.04068564299273e-05	5.41478174829946e-05	0.000315848243647819	0	0	0.000205060849945861	0	8.45751891867288e-06	0	0	0	0	0	0	0	0.000391081014927855	0.00198181386865466	0	0	0.0013569682073403	0	9.1529117687462e-05	0	0	0	0	0	0	0	0.000265479647729469	0.001405721432241	0	0	0.000956157592276389	0	5.51892084728472e-05	0.00014132283927141	0.000776320264224348	0	0	0.000523631204450889	0	2.83157632879374e-05
CXCL16-CCR10	7.68646075366093e-05	7.12428680016804e-05	0	4.9321854994628e-05	6.95370550432237e-05	6.17525649305334e-05	3.51559385846111e-05	0.000939864911616312	0.000943564305148916	0	0.000618399603147892	0.000866103377680501	0.000659977822669088	0.000294444716403486	3.49881800449366e-05	3.27489824218225e-05	0	2.24356802584401e-05	3.10606140213437e-05	2.59118216841727e-05	1.38311041100321e-05	4.183524475967e-05	3.64877430617041e-05	0	2.66632376077732e-05	3.53222005933639e-05	3.22111930573789e-05	1.96386289351227e-05	0.00111774666789983	0.0010081897273691	0	0.000739092115941084	0.000960907505658829	0.000831346024326887	0.000393420412219715	5.54040108851919e-05	5.04914446404585e-05	0	3.65395003514886e-05	4.85558935245377e-05	4.3211118426957e-05	2.31015141808391e-05	0.000179992294711668	0.000170173150605852	0	0.000118669280612704	0.000162281711116595	0.00013918642030485	7.23346093923412e-05
IL24-PRLR	0.00124811507951099	0.000780587189968713	0	0.000759742482770388	0.000784809901414551	0	0.000313674526125052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133609251807011	0.000786308604481877	0	0.000807803804244218	0.000784082812058947	0	0.00034463368154433	0.000595455216722624	0.00036240968719601	0	0.000373510730893549	0.000355801086235877	0	0.000115163524280973	0.00126087941802492	0.000775357434813006	0	0.00078884876049114	0.000768058435727432	0	0.000288885093894156	0.00124661127986994	0.000795279865314381	0	0.000779676135571805	0.000781207996600717	0	0.000275280606396369
CCL3-CCR4	0.000352581480924953	0	0.000276209354821034	0.000233833823596133	0.000320223219023565	0.000288323589791093	0.000161980177401958	0.000584319451984113	0	0.000354038791106483	0.00039736439992045	0.000540577644717809	0.000417644091920669	0.000183873339285619	0.000914355523032319	0	0.000638377583355913	0.000605993306965381	0.000814905442063704	0.000689261114965156	0.000363061903140631	0.000108884585653508	0	8.4653736934628e-05	7.17252081286667e-05	9.22943854979745e-05	8.53341744661763e-05	5.13411204860364e-05	0.000438524910348484	0	0.000290339229309647	0.000299698314025714	0.000378473879314742	0.000331989845961475	0.000155037895043097	0.000301588317809193	0	0.000222600546506947	0.000205575217788711	0.000265349761005302	0.000239420265589739	0.000126311777034234	0.00146390902040872	0	0.00105432302956796	0.000997546911470342	0.00132505282639756	0.00115225640417015	0.000590930496318627
PRL-IL10RB	0.000617944369021533	0.00139133944852585	0.00059440436790591	0.000467018516720009	0.00114456755420767	0.000490465270521477	0.000380319426479515	0	0	0	0	0	0	0	0.00197807464475844	0.00449767295592042	0.00169573872889144	0.00149393705189439	0.00359528672975137	0.00144727001548497	0.00105221629008835	0.0019819434167224	0.00419918180231665	0.00189201558768668	0.00148776231291655	0.00342609074201096	0.00150759970137923	0.00125194989755842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL15-IL10RA	0.000384504819797235	0.000415067531404761	0.000513585626089717	0.000561124259811152	0.000337948358139035	0.000440854572129405	0.000394808320579131	0.000609273592990085	0.000712394267529787	0.000629426533836971	0.00091171770977443	0.000545475594588874	0.000610578117517837	0.000428511923232653	0.000306591531997049	0.000334224749636649	0.000364968075836169	0.000447118165121809	0.000264428044017681	0.000324042312965925	0.000272087054346753	0.000377962099734181	0.000383932550108959	0.000501025893248523	0.000547851797800914	0.000310036170683447	0.000415315102260002	0.000398317446268658	0.000902129301418401	0.000947697351380853	0.00101838601521673	0.00135665132782492	0.000753469476888274	0.000957573686973365	0.000712844035259448	0.000343912665561083	0.000365028483954332	0.000432804799477395	0.000515838601301433	0.000292824619458805	0.000382796048285695	0.000321928656034458	0.000452987249681624	0.000498798452457227	0.000556259922042911	0.000679226534018049	0.000396789631751838	0.000499912393849459	0.00040868663031883
PDGFB-CSF2RB	0.000247003112204043	0.000184016202334771	0	0.000149924049570234	0.000200610970530744	0.000152776287224347	6.19395506623769e-05	0.000793342842338026	0.000640185204494237	0	0.000493765298621894	0.000656338042776836	0.000428893785020257	0.000136267591306666	0.000249378595217126	0.000187617908180575	0	0.000151263085345564	0.000198751416261761	0.000142187267154141	5.40490436525938e-05	0.000439959040445594	0.000308429273552151	0	0.000265239808619396	0.000333487882564846	0.000260796453984479	0.000113233371469212	0.00107075037725507	0.000776293193265999	0	0.000669729320831095	0.000826397151619876	0.000613128657945627	0.000206630812484764	0.000130267577776635	9.54226749040383e-05	0	8.12668876248997e-05	0.000102494239195666	7.82195977922661e-05	2.97802898568729e-05	0.000173111066320911	0.000131552957227044	0	0.000107960557457775	0.000140120884393751	0.000103060613290654	3.81426093884419e-05
